,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code,data_source
172,2007-05-01,31,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,42.0,,,,42.0,,781.0,,,,781.0,1295.0,,,,,,,05-123-08053
173,2007-04-01,30,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,42.0,,,,42.0,,741.0,,,,741.0,1295.0,,,,,,,05-123-08053
174,2007-03-01,29,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,40.0,2.0,,,42.0,,550.0,,,,550.0,1295.0,,,,,,,05-123-08053
175,2007-02-01,25,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,38.0,2.0,,,40.0,,1072.0,,,,1072.0,1295.0,,,,,,,05-123-08053
176,2007-01-01,20,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,37.0,1.0,,,38.0,,444.0,,,,444.0,1295.0,,,,,,,05-123-08053
177,2006-12-01,30,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,33.0,3.0,,1.0,37.0,,509.0,,,,509.0,1295.0,,,,,,,05-123-08053
178,2006-11-01,30,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,32.0,2.0,,-1.0,33.0,,488.0,,,,488.0,1295.0,,,1.0,,,P,05-123-08053
179,2006-10-01,30,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,20.0,12.0,,,32.0,,416.0,,,,416.0,1295.0,,,13.0,,,P,05-123-08053
180,2006-09-01,30,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,17.0,3.0,,,20.0,,338.0,,,,338.0,1295.0,,,5.0,,,P,05-123-08053
181,2006-08-01,30,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,53.0,,,-36.0,17.0,,500.0,,,,500.0,1295.0,,,46.0,,,P,05-123-08053
182,2006-07-01,31,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,47.0,6.0,,,53.0,,618.0,,,,618.0,1295.0,,,,,,,05-123-08053
183,2006-06-01,30,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,37.0,78.0,,-68.0,47.0,,577.0,,,,577.0,1295.0,,,,,,,05-123-08053
184,2006-05-01,30,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,68.0,28.0,,-59.0,37.0,,469.0,,,99.0,370.0,1295.0,,,59.0,,,P,05-123-08053
185,2006-04-01,30,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,68.0,,,,68.0,,469.0,,,94.0,375.0,1295.0,,,,,,,05-123-08053
186,2006-03-01,19,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,63.0,5.0,,,68.0,,377.0,,,76.0,301.0,1295.0,,,,,,,05-123-08053
187,2006-02-01,27,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,60.0,3.0,,,63.0,,379.0,,,,379.0,1294.0,,,,,,,05-123-08053
188,2006-01-01,31,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,60.0,,,,60.0,,651.0,,,130.0,521.0,1295.0,,,6.0,,,P,05-123-08053
189,2005-12-01,27,PR,ENERVEST OPERATING LLC,123,8053,0,J SAND,57.0,3.0,,,60.0,,567.0,,,116.0,451.0,1296.0,,,6.0,,,P,05-123-08053
190,2005-11-01,27,PR,SAWTOOTH ENERGY PARTNERS LLC,123,8053,0,J SAND,55.0,2.0,,,57.0,,567.0,,,,567.0,1296.0,,,6.0,,,P,05-123-08053
191,2005-10-01,31,PR,SAWTOOTH ENERGY PARTNERS LLC,123,8053,0,J SAND,53.0,2.0,,,55.0,,642.0,,,,642.0,1296.0,,,26.0,,,P,05-123-08053
192,2005-09-01,30,PR,SAWTOOTH ENERGY PARTNERS LLC,123,8053,0,J SAND,53.0,,,,53.0,,657.0,,,,657.0,1296.0,,,,,,,05-123-08053
193,2005-08-01,31,PR,SAWTOOTH ENERGY PARTNERS LLC,123,8053,0,J SAND,52.0,1.0,,,53.0,,729.0,,,,729.0,1297.0,,,6.0,,,P,05-123-08053
194,2005-07-01,30,PR,SAWTOOTH ENERGY PARTNERS LLC,123,8053,0,J SAND,48.0,4.0,,,52.0,,715.0,,,,715.0,1294.0,,,3.0,,,P,05-123-08053
195,2005-06-01,26,PR,SAWTOOTH ENERGY PARTNERS LLC,123,8053,0,J SAND,45.0,3.0,,,48.0,,603.0,,,,603.0,1296.0,,,5.0,,,P,05-123-08053
196,2005-05-01,31,PR,SAWTOOTH ENERGY PARTNERS LLC,123,8053,0,J SAND,42.0,3.0,,,45.0,,688.0,,,,688.0,1296.0,,,5.0,,,P,05-123-08053
197,2005-04-01,30,PR,SAWTOOTH ENERGY PARTNERS LLC,123,8053,0,J SAND,38.0,4.0,,,42.0,,661.0,,,,661.0,1296.0,,,5.0,,,P,05-123-08053
198,2005-03-01,31,PR,SAWTOOTH ENERGY PARTNERS LLC,123,8053,0,J SAND,35.0,3.0,,,38.0,,713.0,,,,713.0,1256.0,,,5.0,,,P,05-123-08053
199,2005-02-01,28,PR,SAWTOOTH ENERGY PARTNERS LLC,123,8053,0,J SAND,32.0,3.0,,,35.0,,687.0,,,,687.0,1256.0,,,5.0,,,P,05-123-08053
200,2005-01-01,26,PR,SAWTOOTH ENERGY PARTNERS LLC,123,8053,0,J SAND,27.0,5.0,,,32.0,,674.0,,,,674.0,1256.0,,,5.0,,,P,05-123-08053
201,2004-12-01,28,PR,SAWTOOTH ENERGY PARTNERS LLC,123,8053,0,J SAND,24.0,3.0,,,27.0,,686.0,,,,686.0,1256.0,,,2.0,,,P,05-123-08053
202,2004-11-01,29,PR,SAWTOOTH ENERGY PARTNERS LLC,123,8053,0,J SAND,23.0,1.0,,,24.0,,651.0,,,,651.0,1256.0,,,8.0,,,P,05-123-08053
203,2004-10-01,31,PR,SAWTOOTH ENERGY PARTNERS LLC,123,8053,0,J SAND,22.0,1.0,,,23.0,,770.0,,,,770.0,1256.0,,,7.0,,,P,05-123-08053
204,2004-09-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,18.0,4.0,,,22.0,,765.0,,,,765.0,1263.0,,,45.0,,,M,05-123-08053
205,2004-08-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,9.0,9.0,,,18.0,,1083.0,,,,1083.0,1262.0,,,45.0,,,M,05-123-08053
206,2004-07-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,22.0,3.0,,-16.0,9.0,,1117.0,,,,1117.0,1269.0,,,45.0,,,M,05-123-08053
207,2004-06-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,22.0,,,,22.0,,572.0,,,,572.0,1269.0,,,42.0,,,M,05-123-08053
208,2004-05-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,77.0,8.0,63.0,,22.0,51.0,416.0,,,,416.0,1269.0,,,54.0,,,M,05-123-08053
209,2004-04-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,76.0,1.0,,,77.0,,48.0,,,,48.0,1269.0,,,47.0,,,M,05-123-08053
210,2004-03-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,74.0,2.0,,,76.0,,179.0,,,,179.0,1269.0,,,40.0,,,M,05-123-08053
211,2004-02-01,29,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,73.0,1.0,,,74.0,,479.0,,,,479.0,1269.0,,,40.0,,,M,05-123-08053
212,2004-01-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,70.0,3.0,,,73.0,,460.0,,,,460.0,1269.0,,,33.0,,,M,05-123-08053
213,2003-12-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,68.0,2.0,,,70.0,,607.0,,,,607.0,1269.0,,,26.0,,,M,05-123-08053
214,2003-11-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,63.0,5.0,,,68.0,,700.0,,,,700.0,1269.0,,,22.0,,,M,05-123-08053
215,2003-10-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,60.0,3.0,,,63.0,,829.0,,,,829.0,1269.0,,,16.0,,,M,05-123-08053
216,2003-09-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,57.0,3.0,,,60.0,,606.0,,,,606.0,1269.0,,,16.0,,,M,05-123-08053
217,2003-08-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,53.0,4.0,,,57.0,,890.0,,,,890.0,1269.0,,,17.0,,,M,05-123-08053
218,2003-07-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,49.0,4.0,,,53.0,,808.0,,,,808.0,1269.0,,,20.0,,,M,05-123-08053
219,2003-06-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,44.0,5.0,,,49.0,,1023.0,,,,1023.0,1269.0,,,12.0,,,M,05-123-08053
220,2003-05-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,40.0,4.0,,,44.0,,1295.0,,,,1295.0,1269.0,,,12.0,,,M,05-123-08053
221,2003-04-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,138.0,4.0,29.0,-73.0,40.0,52.0,1047.0,,,,1047.0,1269.0,,,9.0,,,M,05-123-08053
222,2003-03-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,77.0,61.0,,,138.0,,820.0,,,,820.0,1269.0,,,5.0,,,M,05-123-08053
223,2003-02-01,28,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,72.0,5.0,,,77.0,,809.0,,,,809.0,1269.0,,,5.0,,,M,05-123-08053
224,2003-01-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,54.0,18.0,,,72.0,,1099.0,,,,1099.0,1269.0,,,3.0,,,M,05-123-08053
225,2002-12-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,52.0,2.0,,,54.0,,528.0,,,,528.0,1269.0,,,1.0,,,M,05-123-08053
226,2002-11-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,52.0,,,,52.0,,967.0,,,,967.0,1269.0,,,1.0,,,M,05-123-08053
227,2002-10-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,50.0,2.0,,,52.0,,,,,,,,,,9.0,,,M,05-123-08053
228,2002-09-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,50.0,,,,50.0,,,,,,,,,,9.0,,,M,05-123-08053
229,2002-08-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,50.0,,,,50.0,,37.0,,,,37.0,1269.0,,,11.0,,,M,05-123-08053
230,2002-07-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,,,,,,,37.0,,,,37.0,1269.0,,,11.0,,,M,05-123-08053
231,2002-06-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,50.0,,,,50.0,,,,,,,,,,10.0,,,M,05-123-08053
232,2002-05-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,50.0,,,,50.0,,,,,,,,,,12.0,,,M,05-123-08053
233,2002-04-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,14.0,6.0,,30.0,50.0,,136.0,,,,136.0,1269.0,,,12.0,,,M,05-123-08053
234,2002-03-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,47.0,77.0,,,124.0,,694.0,,,,694.0,1269.0,,,,,,,05-123-08053
235,2002-02-01,28,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,47.0,,,,47.0,,684.0,,,,684.0,1269.0,,,3.0,,,M,05-123-08053
236,2002-01-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,46.0,1.0,,,47.0,,870.0,,,,870.0,1269.0,,,3.0,,,M,05-123-08053
237,2001-12-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,43.0,3.0,,,46.0,,920.0,,,,920.0,1269.0,,,7.0,,,M,05-123-08053
238,2001-11-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,39.0,4.0,,,43.0,,562.0,,,,562.0,1269.0,,,7.0,,,M,05-123-08053
239,2001-10-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,35.0,4.0,,,39.0,,855.0,,,,855.0,1269.0,,,7.0,,,M,05-123-08053
240,2001-09-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,32.0,3.0,,,35.0,,856.0,,,,856.0,1269.0,,,9.0,,,M,05-123-08053
241,2001-08-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,27.0,5.0,,,32.0,,817.0,,,,817.0,1269.0,,,9.0,,,M,05-123-08053
242,2001-07-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,24.0,3.0,,,27.0,,1048.0,,,,1048.0,1269.0,,,12.0,,,M,05-123-08053
243,2001-06-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,18.0,6.0,,,24.0,,887.0,,,,887.0,1269.0,,,12.0,,,M,05-123-08053
244,2001-05-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,8.0,10.0,,,18.0,,942.0,,,,942.0,1269.0,,,12.0,,,M,05-123-08053
245,2001-04-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,38.0,3.0,,-33.0,8.0,,862.0,,,,862.0,1269.0,,,12.0,,,M,05-123-08053
246,2001-03-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,36.0,2.0,,,38.0,,829.0,,,,829.0,1269.0,,,12.0,,,M,05-123-08053
247,2001-02-01,28,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,34.0,2.0,,,36.0,,218.0,,,,218.0,1269.0,,,12.0,,,M,05-123-08053
248,2001-01-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,32.0,2.0,,,34.0,,,,,,,,,,10.0,,,M,05-123-08053
249,2000-12-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,32.0,,,,32.0,,,,,,,,,,10.0,,,M,05-123-08053
250,2000-11-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,53.0,4.0,,-25.0,32.0,,293.0,,,,293.0,1269.0,,,10.0,,,M,05-123-08053
251,2000-10-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,49.0,4.0,,,53.0,,562.0,,,,562.0,1269.0,,,10.0,,,M,05-123-08053
252,2000-09-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,48.0,1.0,,,49.0,,528.0,,,,528.0,1269.0,,,10.0,,,M,05-123-08053
253,2000-08-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,39.0,9.0,,,48.0,,578.0,,,,578.0,1269.0,,,11.0,,,M,05-123-08053
254,2000-07-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,37.0,2.0,,,39.0,,540.0,,,,540.0,1269.0,,,11.0,,,M,05-123-08053
255,2000-06-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,35.0,2.0,,,37.0,,476.0,,,,476.0,1269.0,,,11.0,,,M,05-123-08053
256,2000-05-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,25.0,10.0,,,35.0,,612.0,,,,612.0,1269.0,,,15.0,,,M,05-123-08053
257,2000-04-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,20.0,5.0,,,25.0,,631.0,,,,631.0,1269.0,,,15.0,,,M,05-123-08053
258,2000-03-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,20.0,,,,20.0,,716.0,,,,716.0,1269.0,,,15.0,,,M,05-123-08053
259,2000-02-01,29,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,20.0,,,,20.0,,665.0,,,,665.0,1269.0,,,15.0,,,M,05-123-08053
260,2000-01-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,18.0,2.0,,,20.0,,836.0,,,,836.0,1269.0,,,15.0,,,M,05-123-08053
261,1999-12-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,180.0,4.0,,-166.0,18.0,,585.0,,,,585.0,1269.0,,,15.0,,,M,05-123-08053
262,1999-11-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,170.0,10.0,,,180.0,,579.0,,,,579.0,1269.0,,,15.0,,,M,05-123-08053
263,1999-10-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,195.0,18.0,,-43.0,170.0,,742.0,,,,742.0,1269.0,,,15.0,,,M,05-123-08053
264,1999-09-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,195.0,,,,195.0,,879.0,,,,879.0,1269.0,,,15.0,,,M,05-123-08053
265,1999-08-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,195.0,,,,195.0,,936.0,,,,936.0,1269.0,,,15.0,,,M,05-123-08053
266,1999-07-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,185.0,10.0,,,195.0,,572.0,,,,572.0,1269.0,,,15.0,,,M,05-123-08053
267,1999-06-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,85.0,5.0,,,90.0,,923.0,,,,923.0,1269.0,,,14.0,,0.0,M,05-123-08053
268,1999-05-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,80.0,5.0,,,85.0,,984.0,,,,984.0,1269.0,,,11.0,,,M,05-123-08053
269,1999-04-01,30,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,79.0,1.0,,,80.0,,1106.0,,,,1106.0,1269.0,,,,,,,05-123-08053
270,1999-03-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,75.0,4.0,,,79.0,,1106.0,,,,1106.0,1269.0,,,,,,,05-123-08053
271,1999-02-01,28,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,131.0,35.0,,,166.0,,882.0,,,,882.0,1269.0,,,,,,,05-123-08053
272,1999-01-01,31,PR,TRINITY ENERGY CORPORATION,123,8053,0,J SAND,129.0,2.0,,,131.0,,113.0,,,,113.0,1269.0,,,,,,,05-123-08053
